Symbol,Name,Sector,Market Cap Type,Full Time Employees,City,State,AVG CLOSING PRE 08,STD PRE 08,AVG VOLUME PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,AVG VOLUME DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,AVG VOLUME POST 08,AVG CLOSING PRE COVID,STD PRE COVID,AVG VOLUME PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,AVG VOLUME DURING COVID
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Large Cap Stock,3001,San Rafael,CA,19.84776892,3.61415614,1589764.940239044,50.0422523,29.78003953,7.8674328970000005,2173085.7707509883,-36.85154479,18.80563492,2.7239358080000002,1229388.492063492,82.56511905,8.296071142,1236802.380952381,7.762538611,88.97426829,7.5181901270000004,1674923.1707317072
OC,Owens Corning Inc,Industrials,Medium Cap Stock,19000,Toledo,OH,26.77482072,3.528871132,642886.0557768925,-30.1164853,18.71118577,3.3552627719999997,1108204.743083004,21.85563865,22.80063492,4.555463468,1628809.9206349207,54.671825399999996,6.495684917999999,1548989.6825396826,-14.78867766,46.58658537,10.17770151,1588600.0
NDAQ,"The NASDAQ OMX Group, Inc.",Financial Services,Large Cap Stock,4555,New York,NY,29.52211155,3.97883017,2923414.741035857,-2.972170607,28.64466403,6.068820097000001,3412487.3517786562,-39.61949202,17.29579365,1.053174562,2808574.206349206,93.54087302,7.640254999,723890.4761904762,13.53338763,106.200122,9.785790845,1121707.3170731708
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Small Cap Stock,9600,Philadelphia,PA,24.11864542,1.711443297,3089926.693227092,17.52949325,28.34652174,6.311107976000001,4520192.09486166,14.33081569,32.40880952,4.692617769,3384748.8095238097,27.20968254,3.498850793,2824976.984126984,-29.89134866,19.07634146,4.659277884,2472758.536585366
NFLX,"Netflix, Inc.",Communication Services,Large Cap Stock,8600,Los Gatos,CA,3.15250996,0.41978432,11065516.334661355,29.89586992,4.094980237,0.6384465429999999,11070411.462450594,130.0832857,9.421865079,3.409876459,13587769.444444444,328.872381,34.48962827,7857803.571428572,18.56890041,389.9403659,37.09744723,8247021.951219512
NVR,"NVR, Inc.",Consumer Cyclical,Large Cap Stock,5700,Reston,VA,629.6443028,109.08992759999998,114064.14342629482,-13.95091488,541.8031621,69.40355344,102746.24505928854,24.38823032,673.9393651,53.80049061,48225.0,3273.302143,425.718772,28901.190476190477,-2.588307305,3188.5790239999997,539.0089552999999,36636.58536585366
RS,Reliance Steel & Aluminum Co.,Basic Materials,Medium Cap Stock,15300,Los Angeles,CA,40.36665339,5.917995062,1163321.513944223,-3.1068311019999997,39.11252964,14.134016800000001,1437576.2845849802,-11.30354163,34.69142857,3.9297666189999996,1038475.7936507936,93.87710317,12.89711287,473465.4761904762,-0.148903297,93.73731707,12.12086295,571932.9268292683
OIS,"Oil States International, Inc.",Energy,Small Cap Stock,3428,Houston,TX,21.09315777,3.518196613,1477046.6135458166,9.890406979,23.17935692,8.101972927,1763236.7588932805,-7.063478196,21.5420881,3.7233071630000003,1152773.8095238095,16.08654762,1.85087865,584237.6984126985,-70.5434833,4.738536585,3.263400908,1323025.6097560977
BOKF,BOK Financial Corporation,Financial Services,Medium Cap Stock,5075,Tulsa,OK,37.96119522,1.1045238640000001,58101.99203187251,-4.609683286,36.21130435,4.2585671210000005,173899.20948616602,-0.558436239,36.0090873,3.549236207,120283.73015873016,78.8893254,4.428902261,161241.66666666666,-30.406362400000003,54.90195122,14.59170223,382495.1219512195
NFG,National Fuel Gas Company,Energy,Medium Cap Stock,2107,Williamsville,NY,30.34876494,2.151294603,557871.7131474103,6.721887257000001,32.3887747,6.406854625,715591.304347826,10.01545769,35.63265873,3.26154286,396144.44444444444,50.42611111,5.202658679,600077.380952381,-21.48328325,39.59292683,2.842328418,833928.0487804879
WCN,"Waste Connections, Inc.",Industrials,Large Cap Stock,18204,The Woodlands,TX,11.83047809,0.653761249,1009640.6374501992,5.777568769,12.51399209,0.928203308,1671560.0790513833,-0.34964062100000004,12.4702381,1.176603569,936108.7301587302,88.8515873,4.945570905,804598.4126984127,1.2634091,89.97414634,8.623029451,1395480.487804878
AFG,"American Financial Group, Inc.",Financial Services,Medium Cap Stock,7700,Cincinnati,OH,22.17486056,2.0924508790000003,607949.0039840637,-19.164595000000002,17.92513834,2.234137844,756252.9644268774,3.623206819,18.57460317,1.4581706330000002,505259.126984127,98.21238095,6.068619292999999,352010.31746031746,-21.85017395,76.75280488,20.21483579,732002.4390243902
NS,Nustar Energy L.P.,Energy,Small Cap Stock,1441,San Antonio,TX,20.39944223,1.46440776,102986.05577689243,-18.91625161,16.54063241,1.599267812,221529.2490118577,33.58253951,22.09539683,1.5954954769999998,236763.88888888888,24.75666667,1.544275382,526438.4920634921,-40.19201529,14.80646341,6.904114602999999,1464702.4390243902
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Medium Cap Stock,11600,San Francisco,CA,23.51645418,1.4822503759999999,1540090.0398406375,-40.83379085,13.91379447,4.76237784,2022200.395256917,21.10226779,16.84992063,3.9966530810000003,2356729.761904762,60.4859127,6.774855047999999,1372815.4761904762,-3.467948026,58.38829268,12.64996499,1648331.7073170731
BRO,"Brown & Brown, Inc.",Financial Services,Large Cap Stock,10083,Daytona Beach,FL,9.78314741,0.473795794,1176530.6772908366,-25.12735546,7.324901186,0.6462312060000001,1815369.9604743083,0.551223709,7.365277777999999,0.35623239100000004,1600076.1904761905,33.18924603,3.693860286,1220871.8253968253,19.91799395,39.79987805,4.737501684,1758529.268292683
WLK,Westlake Chemical Corporation,Basic Materials,Medium Cap Stock,9430,Houston,TX,11.40442231,1.4304617309999998,1064247.0119521911,-38.2137609,7.046363636000001,0.87790799,838206.324110672,47.00028465,10.3581746,1.183413188,356417.4603174603,66.31230159,5.2158117189999995,760211.1111111111,-31.01213813,45.74743902,10.10175401,908776.8292682926
PDCO,"Patterson Companies, Inc.",Healthcare,Small Cap Stock,7800,St. Paul,MN,28.04095618,1.475000435,1025814.7410358565,-17.72663881,23.07023715,4.239929706,1634769.5652173914,-6.9589036129999995,21.46480159,1.9994695409999999,1151610.7142857143,19.39896825,1.942620865,1015118.253968254,-5.028265708999999,18.42353659,3.376574849,1428289.024390244
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Large Cap Stock,27000,Pittsburgh,PA,16.94665339,1.406751135,972223.1075697211,20.74859492,20.46284585,3.820995336,1556987.351778656,-6.484985159,19.13583333,1.892861538,827988.8888888889,71.54373016,4.049312023,1893994.4444444445,-18.31228412,58.44243902,11.35804132,1830371.9512195121
CREE,"Cree, Inc.",Technology,Medium Cap Stock,5319,Durham,NC,22.37641434,4.985509311,1820690.438247012,5.685284125,23.64857708,5.077065413,1611305.138339921,126.18999070000001,53.49071429,15.80443473,2381344.0476190476,53.35230159,6.946644082000001,1485469.4444444445,-20.50677824,42.41146341,6.3675613339999995,1682302.4390243902
NCR,NCR Corporation,Technology,Medium Cap Stock,36000,Atlanta,GA,23.62270916,1.857554691,1437735.4581673306,-6.2946968860000005,22.13573123,4.255656642,1943813.438735178,-43.28604964,12.55404762,1.437235438,2716690.476190476,30.16349206,2.401585903,936699.2063492064,-28.46585841,21.57719512,6.215006386000001,1502667.0731707318
UHS,"Universal Health Services, Inc.",Healthcare,Medium Cap Stock,90000,King Of Prussia,PA,25.80721116,1.85377199,951235.8565737052,-3.8823052469999997,24.80529644,4.536596909,1296076.6798418972,24.40987418,30.8602381,4.424438914,1411863.888888889,135.4474206,9.23444902,668290.873015873,-19.48194094,109.0596341,19.72782446,869398.7804878049
ZION,Zions Bancorporation,Financial Services,Medium Cap Stock,9879,Salt Lake City,UT,64.49414343,7.781611836000001,884335.8565737052,-48.46582965,33.23652174,7.634338294,3757811.462450593,-50.309490999999994,16.51539683,4.316144371,6639873.015873016,44.92142857,3.142794761,2238429.365079365,-26.711873999999998,32.92207317,7.07610075,3802381.7073170734
OI,"Owens-Illinois, Inc.",Consumer Cyclical,Small Cap Stock,27500,Perrysburg,OH,31.59713147,8.214415118,1360857.768924303,29.302401500000002,40.855849799999994,13.31011164,2523641.5019762847,-21.76403524,31.96396825,3.291714839,2353956.3492063493,14.74404762,4.083599045,1609446.4285714286,-42.43232864,8.487804878,2.794226863,2650462.1951219514
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Large Cap Stock,8846,Raleigh,NC,110.51812749999999,14.24351858,854841.0358565737,-21.43609944,86.82735178,10.88055717,779305.1383399209,-12.39050094,76.06900794,4.801536711000001,618107.5396825396,227.695119,32.26454385,602941.6666666666,-10.71586839,203.29560980000002,35.74596674,827631.7073170731
SNA,Snap-On Incorporated,Industrials,Medium Cap Stock,12800,Kenosha,WI,37.28681275,1.813832242,501082.4701195219,1.7174461419999998,37.92719368,6.623426171,621932.4110671937,-14.7829476,32.32043651,4.042340872,483692.0634920635,155.1528571,6.415674388999999,498098.8095238095,-17.24423952,128.3979268,18.30785238,710308.5365853659
KEX,Kirby Corporation,Industrials,Medium Cap Stock,5550,Houston,TX,38.86705179,3.443373937,275642.62948207173,12.44951253,43.70581028,10.23163127,746243.0830039525,-17.16004626,36.20587302,2.876850943,447886.1111111111,78.20023809999999,4.877393655,449380.95238095237,-31.392823200000002,53.65097561,11.92606147,654306.0975609756
TPX,Tempur-pedic International Inc,Consumer Cyclical,Medium Cap Stock,7400,Lexington,KY,26.93549801,4.4270598880000005,1486780.079681275,-57.69383774,11.39537549,4.4235072319999995,2242413.0434782607,111.503927,24.10166667,6.944031259,1240260.3174603174,69.94587302,11.95667946,805329.7619047619,-14.104313500000002,60.0804878,19.66005802,1457241.463414634
RGLD,"Royal Gold, Inc.",Basic Materials,Medium Cap Stock,23,Denver,CO,26.04390438,2.592377576,500420.3187250996,9.154838694,28.42818182,3.7771649760000003,600280.6324110671,45.39688377,41.33369048,3.59527959,698755.5555555555,103.739127,16.98855994,492947.61904761905,4.818977992,108.73829270000002,17.93596179,820021.9512195121
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,Medium Cap Stock,4659,San Antonio,TX,35.17394422,1.033495806,373897.609561753,4.04103599,36.59533597,2.267384425,655419.3675889329,2.617595862,37.55325397,2.972885925,446380.55555555556,91.39829365,5.320520586000001,328755.15873015876,-24.1038294,69.36780488,13.11335687,694957.3170731707
ATR,"AptarGroup, Inc.",Consumer Cyclical,Medium Cap Stock,14000,Crystal Lake,IL,29.02115538,3.2439269810000004,400019.5219123506,8.500377847000001,31.48806324,3.675391325,535467.5889328063,1.055679248,31.82047619,2.1976317780000003,193671.82539682538,111.0238889,8.585587569,244330.15873015873,-5.813612466,104.5693902,7.4623365999999995,401957.31707317074
IEX,IDEX Corporation,Industrials,Large Cap Stock,7000,Lake Forest,IL,28.91079681,2.051726337,458946.21513944224,-10.06833661,25.99996047,4.909825951,621532.8063241107,-1.483214091,25.6143254,2.278248248,411887.6984126984,154.94015869999998,10.83581581,457938.49206349207,-3.566624938,149.4140244,15.72735706,652185.3658536585
HUN,Huntsman Corporation,Basic Materials,Medium Cap Stock,10000,The Woodlands,TX,14.97533865,2.159241947,1793519.920318725,-26.22468828,11.04810277,4.593998885,3655760.4743083003,-32.62615398,7.443531746000001,1.7795972469999999,4268350.396825396,21.24920635,1.8565471969999998,2364221.8253968256,-20.80105927,16.82914634,2.445214627,2500962.1951219514
CBSH,"Commerce Bancshares, Inc.",Financial Services,Medium Cap Stock,4854,Kansas City,MO,23.41390438,0.6683381589999999,227842.2310756972,-1.234322956,23.12490119,1.243350125,618624.1106719368,0.188673499,23.16853175,1.793685201,485122.22222222225,59.67420635,3.2389906330000002,445301.1904761905,-1.349092107,58.86914634,6.469660666,615148.7804878049
GPN,Global Payments Inc.,Industrials,Large Cap Stock,24000,Atlanta,GA,19.66354582,1.58111675,1912497.2111553785,3.5153211860000004,20.35478261,2.325543214,1392267.9841897234,8.813200819,22.14869048,2.080904327,1785793.650793651,151.1019841,20.66281999,1566866.6666666667,11.26696075,168.1265854,23.96766676,2420671.951219512
NRG,"NRG Energy, Inc.",Utilities,Medium Cap Stock,4577,Princeton,NJ,33.63390438,4.950855673,3452160.557768924,-9.124143107,30.56509881,7.55534204,4523981.027667984,-29.44813899,21.56424603,1.970530251,3956340.476190476,37.9677381,2.7086317760000003,3108613.095238095,-15.03119931,32.26073171,4.518563297,3289295.1219512196
ARCC,Ares Capital Corporation,Financial Services,Medium Cap Stock,930,New York,NY,4.1856573710000005,0.247268005,656927.8884462152,-32.41837715,2.828735178,0.65204439,966359.6837944664,60.93063864,4.552301587,0.9497084159999999,1595347.619047619,16.54511905,1.158081076,1773661.111111111,-14.81460877,14.09402439,2.9793046910000003,4649287.804878049
JLL,Jones Lang LaSalle Incorporated,Real Estate,Medium Cap Stock,94000,Chicago,IL,95.23199203,9.678327418,495747.01195219124,-45.17698279,52.20905138,18.27303217,803418.5770750988,5.758359987,55.21543651,12.77786384,586247.2222222222,146.45039680000002,13.14964041,322928.5714285714,-18.16516608,119.847439,29.49806099,530550.0
MSM,"MSC Industrial Direct Company, Inc.",Industrials,Medium Cap Stock,6500,Melville,NY,33.63645418,3.248221633,450052.98804780876,-8.659000291,30.72387352,4.644599699,602754.1501976284,11.68361218,34.31353175,4.036949342,362006.34920634923,68.80119048,4.7256567,444591.2698412698,-11.94317144,60.58414634,6.7433204170000005,653140.243902439
RPM,RPM International Inc.,Basic Materials,Large Cap Stock,15000,Medina,OH,14.84513944,0.918965658,583318.7250996016,-8.526773251,13.57932806,2.519261029,960479.0513833992,4.732605772,14.22198413,1.6854167180000001,814392.0634920635,62.56654762,6.9312352939999995,686614.6825396825,5.677332461000001,66.11865854,6.382241327000001,790141.4634146341
PBI,Pitney Bowes Inc,Industrials,Small Cap Stock,11000,Stamford,CT,21.732925100000003,1.1732730679999999,1134410.7569721115,-26.11405141,16.05757787,2.365209057,1564028.4584980237,-21.94269148,12.534113099999999,0.791058085,2005521.0317460317,4.903532937,1.160834409,3244570.238095238,-44.56266859,2.718387805,0.671135873,3040145.1219512196
SEIC,SEI Investments Company,Financial Services,Medium Cap Stock,3724,Oaks,PA,24.93701195,1.6082313999999998,926583.266932271,-23.24915421,19.13936759,3.6140388189999997,1149903.95256917,-11.85374939,16.87063492,1.6595805380000002,1130215.873015873,55.64761905,5.137733921000001,609469.0476190476,-4.10279342,53.3645122,8.475998671000001,792608.5365853659
CSL,Carlisle Companies Incorporated,Industrials,Medium Cap Stock,13000,Scottsdale,AZ,35.95278884,2.8045897010000003,332969.32270916336,-31.61574325,24.58604743,4.541597006,563102.371541502,21.9019572,29.97087302,3.353862855,420835.71428571426,134.51170630000001,15.61371916,377782.9365079365,-3.5313811060000004,129.7615854,18.2808247,541445.1219512195
PENN,"Penn National Gaming, Inc.",Consumer Cyclical,Medium Cap Stock,850,Wyomissing,PA,10.95812749,1.6241768619999999,4149898.406374502,-33.55338899,7.281304348,2.559132316,5483555.731225297,-20.09815072,5.817896825,0.51793101,4051848.8095238097,21.18313492,2.330049008,1729453.5714285714,-0.38842816399999996,21.10085366,9.605779922,11512645.121951219
NDSN,Nordson Corporation,Industrials,Large Cap Stock,7579,Westlake,OH,21.23039841,1.197794574,417848.60557768925,8.399828277000001,23.01371542,6.145908791,717451.3833992095,14.090005599999998,26.25634921,3.980502902,429101.5873015873,140.0087698,12.54232826,203136.50793650793,8.526302771000001,151.94634150000002,21.27360664,341480.48780487804
FLIR,"FLIR Systems, Inc.",Technology,Medium Cap Stock,4265,Wilsonville,OR,19.59350598,4.918421257,1349299.6015936255,50.01239586,29.39268775,4.238818237,1779263.2411067195,-17.031518600000002,24.38666667,2.682336646,1918520.238095238,50.04452381,2.8618362889999998,798434.126984127,-15.91414474,42.08036585,8.645590533,2073817.0731707318
ACC,American Campus Communities Inc,Real Estate,Medium Cap Stock,3096,Austin,TX,16.63103586,0.851314115,196616.73306772907,0.5090232729999999,16.715691699999997,1.946986483,492331.6205533597,4.986657729,17.54924603,1.3591565769999998,703107.9365079365,44.76900794,1.865872634,698235.7142857143,-21.85169803,34.98621951,7.845756207999999,1637051.219512195
TUP,Tupperware Corporation,Consumer Cyclical,Micro Cap Stock,11300,Orlando,FL,17.43535777,2.760067072,598298.406374502,18.35388748,20.63542372,4.806227821,1010225.2964426877,41.40787939,29.18011508,4.2855840039999995,917138.0952380953,19.19412619,7.619993207,1009325.3968253968,-84.2774563,3.017804878,1.5446083240000001,2943589.024390244
CLH,"Clean Harbors, Inc.",Industrials,Medium Cap Stock,14400,Norwell,MA,24.228525899999998,1.501290051,398764.94023904385,35.37483957,32.79932806,3.863359416,632341.5019762845,-11.07493013,29.166825399999997,2.110757554,506034.126984127,71.7877381,8.217710542999999,371033.3333333333,-16.56092533,59.89902439,14.81445887,552164.6341463415
CPRT,"Copart, Inc.",Industrials,Large Cap Stock,7327,Dallas,TX,7.666215139,0.691722211,1719204.780876494,27.07106864,9.741541502,1.540161941,3256311.462450593,-10.04976286,8.762539683,0.356855315,1597363.492063492,71.71019841,12.11259489,1429471.0317460317,12.8356021,80.91463415,12.20070886,2442380.487804878
AVY,Avery Dennison Corporation,Industrials,Medium Cap Stock,30000,Glendale,CA,43.84318725,3.265559707,840401.9920318725,-27.45290998,31.80695652,5.149030174,1194769.1699604744,-16.382597699999998,26.59615079,3.1380132819999997,1487011.507936508,111.1177778,10.62836406,571015.4761904762,0.639864047,111.8287805,13.19093903,642928.0487804879
LM,"Legg Mason, Inc.",Financial Services,Medium Cap Stock,3300,Baltimore,MD,69.80203187,6.955362094,1530108.764940239,-50.90089358,34.27217391,13.66258434,3191837.5494071147,-32.08822607,23.27484127,1.900604112,2622970.634920635,33.44178571,4.124804328,815880.5555555555,43.64349927,48.03695122,3.150553817,2984174.3902439023
EWBC,"East West Bancorp, Inc.",Financial Services,Medium Cap Stock,3300,Pasadena,CA,29.60135458,2.5234463259999997,539970.9163346613,-57.85258577,12.47620553,3.313004653,1749886.561264822,-7.320404475,11.56289683,3.45585362,1826091.6666666667,45.80781746,3.7627674289999997,962161.1111111111,-24.52214924,34.5747561,7.106273046,1812269.512195122
KRC,Kilroy Realty Corporation,Real Estate,Medium Cap Stock,267,Los Angeles,CA,46.15458167,5.392138363,363009.561752988,-34.4240951,30.26628458,5.472907118999999,549492.09486166,-27.58509382,21.91730159,3.0485391739999996,764582.9365079365,75.04773809999999,4.657033327,530240.873015873,-11.88762894,66.12634146,11.26590897,1078190.243902439
KMT,Kennametal Inc.,Industrials,Medium Cap Stock,10000,Pittsburgh,PA,28.16175299,3.862040201,758568.1274900398,-19.09597352,22.78399209,4.794482638,836290.1185770751,-8.977446347999999,20.73857143,2.9634352610000003,933739.2857142857,33.6097619,3.1629601760000003,787029.7619047619,-27.941957300000002,24.21853659,4.440009488,1174458.536585366
